item_id,title,description,url,brand,seller_name,image_url,price,availability,group_id,listing_has_variations,condition,product_category,material,color,size,gender,age_group,sale_price,additional_image_urls,is_ads_eligible
456_47,Pikowana torebka Leather Country — Colette,"Skórzana, pikowana torebka Leather Country ze złotym zapięciem twist-lock, z rączką i długim paskiem. 34×21×14 cm.",https://www.italy-shop.eu/Pikowana-torebka-Leather-Country-Colette-p456,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7144%5D_1200.jpg,590.00 PLN,in_stock,456,true,new,Torebki,Skóra gładka,Beżowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7147%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7148%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7149%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7141%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7144%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7146%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7150%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7143%5D_1200.jpg",true
456_52,Pikowana torebka Leather Country — Colette,"Skórzana, pikowana torebka Leather Country ze złotym zapięciem twist-lock, z rączką i długim paskiem. 34×21×14 cm.",https://www.italy-shop.eu/Pikowana-torebka-Leather-Country-Colette-p456,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,590.00 PLN,in_stock,456,true,new,Torebki,Skóra gładka,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7147%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7148%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7149%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7141%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7144%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7146%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7150%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7143%5D_1200.jpg",true
456_56,Pikowana torebka Leather Country — Colette,"Skórzana, pikowana torebka Leather Country ze złotym zapięciem twist-lock, z rączką i długim paskiem. 34×21×14 cm.",https://www.italy-shop.eu/Pikowana-torebka-Leather-Country-Colette-p456,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,590.00 PLN,in_stock,456,true,new,Torebki,Skóra gładka,Bordowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7147%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7148%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7149%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7141%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7144%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7146%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7150%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7143%5D_1200.jpg",true
456_59,Pikowana torebka Leather Country — Colette,"Skórzana, pikowana torebka Leather Country ze złotym zapięciem twist-lock, z rączką i długim paskiem. 34×21×14 cm.",https://www.italy-shop.eu/Pikowana-torebka-Leather-Country-Colette-p456,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7143%5D_1200.jpg,590.00 PLN,in_stock,456,true,new,Torebki,Skóra gładka,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7147%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7148%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7149%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7142%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7141%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7144%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7146%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7150%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Pikowana-torebka-Leather-Country-Colette_%5B7143%5D_1200.jpg",true
74_45,Plecak Leather Country,"Wykonanie: Skora naturalna Wymiary: 26 x 37 x 15 cm Kolor: Czarny, brazowy",https://www.italy-shop.eu/Plecak-Leather-Country-p74,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6801%5D_1200.jpg,890.00 PLN,in_stock,74,true,new,Torebki,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6797%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6795%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6802%5D_1200.jpg",true
74_52,Plecak Leather Country,"Wykonanie: Skora naturalna Wymiary: 26 x 37 x 15 cm Kolor: Czarny, brazowy",https://www.italy-shop.eu/Plecak-Leather-Country-p74,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6796%5D_1200.jpg,890.00 PLN,in_stock,74,true,new,Torebki,,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6797%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6795%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Plecak-Leather-Country_%5B6802%5D_1200.jpg",true
412_45,Pleciona skórzana torebka Leather Country,"Pleciona skórzana torebka shopper Leather Country, ręczny splot. Pojemna, 3 kolory.",https://www.italy-shop.eu/Pleciona-skorzana-torebka-Leather-Country-p412,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6821%5D_1200.jpg,890.00 PLN,in_stock,412,true,new,Torebki,Skóra gładka,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6818%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6819%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6820%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6830%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6831%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6832%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6821%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6822%5D_1200.jpg",true
412_52,Pleciona skórzana torebka Leather Country,"Pleciona skórzana torebka shopper Leather Country, ręczny splot. Pojemna, 3 kolory.",https://www.italy-shop.eu/Pleciona-skorzana-torebka-Leather-Country-p412,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6818%5D_1200.jpg,890.00 PLN,in_stock,412,true,new,Torebki,Skóra gładka,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6818%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6819%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6820%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6830%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6831%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6832%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6821%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6822%5D_1200.jpg",true
412_68,Pleciona skórzana torebka Leather Country,"Pleciona skórzana torebka shopper Leather Country, ręczny splot. Pojemna, 3 kolory.",https://www.italy-shop.eu/Pleciona-skorzana-torebka-Leather-Country-p412,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6819%5D_1200.jpg,890.00 PLN,in_stock,412,true,new,Torebki,Skóra gładka,Oliwkowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6818%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6819%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6820%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6830%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6831%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6832%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6821%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Pleciona-skorzana-torebka-Leather-Country_%5B6822%5D_1200.jpg",true
218_45,Portfel Leather Country,"Portfel skórzany z ziarnistej natury w klasycznym formacie. Miękka skóra naturalna z subtelną fakturą, zamek dookoła i kompaktowe wymiary 20x11,5 cm.",https://www.italy-shop.eu/Portfel-Leather-Country-p218,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,169.00 PLN,in_stock,218,true,new,Portfele,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg",true
218_47,Portfel Leather Country,"Portfel skórzany z ziarnistej natury w klasycznym formacie. Miękka skóra naturalna z subtelną fakturą, zamek dookoła i kompaktowe wymiary 20x11,5 cm.",https://www.italy-shop.eu/Portfel-Leather-Country-p218,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2485%5D_1200.jpg,169.00 PLN,in_stock,218,true,new,Portfele,,Beżowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg",true
218_49,Portfel Leather Country,"Portfel skórzany z ziarnistej natury w klasycznym formacie. Miękka skóra naturalna z subtelną fakturą, zamek dookoła i kompaktowe wymiary 20x11,5 cm.",https://www.italy-shop.eu/Portfel-Leather-Country-p218,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg,169.00 PLN,in_stock,218,true,new,Portfele,,Czerwony,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg",true
218_59,Portfel Leather Country,"Portfel skórzany z ziarnistej natury w klasycznym formacie. Miękka skóra naturalna z subtelną fakturą, zamek dookoła i kompaktowe wymiary 20x11,5 cm.",https://www.italy-shop.eu/Portfel-Leather-Country-p218,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,169.00 PLN,in_stock,218,true,new,Portfele,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg",true
218_65,Portfel Leather Country,"Portfel skórzany z ziarnistej natury w klasycznym formacie. Miękka skóra naturalna z subtelną fakturą, zamek dookoła i kompaktowe wymiary 20x11,5 cm.",https://www.italy-shop.eu/Portfel-Leather-Country-p218,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,169.00 PLN,in_stock,218,true,new,Portfele,,Cappuccino,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2486%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2487%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-Leather-Country_%5B2488%5D_1200.jpg",true
210_45,Portfel z paskiem Leather Country,Praktyczny portfel-torebka z ziarnistej skóry naturalnej. Złote okucia i regulowany pasek do noszenia przez ramię. Dostępny w pięciu klasycznych kolorach.,https://www.italy-shop.eu/Portfel-z-paskiem-Leather-Country-p210,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2535%5D_1200.jpg,249.00 PLN,in_stock,210,true,new,Portfele,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2536%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2538%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2539%5D_1200.jpg",true
210_47,Portfel z paskiem Leather Country,Praktyczny portfel-torebka z ziarnistej skóry naturalnej. Złote okucia i regulowany pasek do noszenia przez ramię. Dostępny w pięciu klasycznych kolorach.,https://www.italy-shop.eu/Portfel-z-paskiem-Leather-Country-p210,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2535%5D_1200.jpg,249.00 PLN,in_stock,210,true,new,Portfele,,Beżowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2536%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2538%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2539%5D_1200.jpg",true
210_49,Portfel z paskiem Leather Country,Praktyczny portfel-torebka z ziarnistej skóry naturalnej. Złote okucia i regulowany pasek do noszenia przez ramię. Dostępny w pięciu klasycznych kolorach.,https://www.italy-shop.eu/Portfel-z-paskiem-Leather-Country-p210,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2535%5D_1200.jpg,249.00 PLN,in_stock,210,true,new,Portfele,,Czerwony,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2536%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2538%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2539%5D_1200.jpg",true
210_59,Portfel z paskiem Leather Country,Praktyczny portfel-torebka z ziarnistej skóry naturalnej. Złote okucia i regulowany pasek do noszenia przez ramię. Dostępny w pięciu klasycznych kolorach.,https://www.italy-shop.eu/Portfel-z-paskiem-Leather-Country-p210,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,249.00 PLN,in_stock,210,true,new,Portfele,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2536%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2538%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2539%5D_1200.jpg",true
210_65,Portfel z paskiem Leather Country,Praktyczny portfel-torebka z ziarnistej skóry naturalnej. Złote okucia i regulowany pasek do noszenia przez ramię. Dostępny w pięciu klasycznych kolorach.,https://www.italy-shop.eu/Portfel-z-paskiem-Leather-Country-p210,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2535%5D_1200.jpg,249.00 PLN,in_stock,210,true,new,Portfele,,Cappuccino,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2536%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2537%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2538%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Portfel-z-paskiem-Leather-Country_%5B2539%5D_1200.jpg",true
430_45_40,Skórzane botki Lestrosa Ambra — czarne,"Skórzane botki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka, wygięty słupek 7 cm.",https://www.italy-shop.eu/Skorzane-botki-Lestrosa-Ambra-czarne-p430,Lestrosa,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7024%5D_1200.jpg,1090.00 PLN,in_stock,430,true,new,Obuwie > Buty,Skóra gładka,Czarny,36,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7026%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7023%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7025%5D_1200.jpg",true
430_45_41,Skórzane botki Lestrosa Ambra — czarne,"Skórzane botki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka, wygięty słupek 7 cm.",https://www.italy-shop.eu/Skorzane-botki-Lestrosa-Ambra-czarne-p430,Lestrosa,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7024%5D_1200.jpg,1090.00 PLN,in_stock,430,true,new,Obuwie > Buty,Skóra gładka,Czarny,37,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7026%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7023%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7025%5D_1200.jpg",true
430_45_42,Skórzane botki Lestrosa Ambra — czarne,"Skórzane botki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka, wygięty słupek 7 cm.",https://www.italy-shop.eu/Skorzane-botki-Lestrosa-Ambra-czarne-p430,Lestrosa,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7024%5D_1200.jpg,1090.00 PLN,in_stock,430,true,new,Obuwie > Buty,Skóra gładka,Czarny,38,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7026%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7023%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7025%5D_1200.jpg",true
430_45_43,Skórzane botki Lestrosa Ambra — czarne,"Skórzane botki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka, wygięty słupek 7 cm.",https://www.italy-shop.eu/Skorzane-botki-Lestrosa-Ambra-czarne-p430,Lestrosa,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7024%5D_1200.jpg,1090.00 PLN,in_stock,430,true,new,Obuwie > Buty,Skóra gładka,Czarny,39,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7026%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7023%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7025%5D_1200.jpg",true
430_45_44,Skórzane botki Lestrosa Ambra — czarne,"Skórzane botki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka, wygięty słupek 7 cm.",https://www.italy-shop.eu/Skorzane-botki-Lestrosa-Ambra-czarne-p430,Lestrosa,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7024%5D_1200.jpg,1090.00 PLN,in_stock,430,true,new,Obuwie > Buty,Skóra gładka,Czarny,40,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7026%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7023%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-botki-Lestrosa-Ambra-czarne_%5B7025%5D_1200.jpg",true
